players_espn_id,player_id,player_name,college_name,height,weight,player_url,pos,jersey
527,4259,Ed Davis,North Carolina,6-10,245,http://www.espn.com/nba/player/_/id/4259/ed-davis,PF,17
528,6587,Festus Ezeli,Vanderbilt,6-11,265,http://www.espn.com/nba/player/_/id/6587/festus-ezeli,C,31
529,6591,Maurice Harkless,St. John's,6-9,220,http://www.espn.com/nba/player/_/id/6591/maurice-harkless,SF,4
530,2982268,Jake Layman,Maryland,6-9,210,http://www.espn.com/nba/player/_/id/2982268/jake-layman,SF,10
531,6605,Meyers Leonard,Illinois,7-1,255,http://www.espn.com/nba/player/_/id/6605/meyers-leonard,PF,11
532,6606,Damian Lillard,Weber State,6-3,195,http://www.espn.com/nba/player/_/id/6606/damian-lillard,PG,0
533,2490149,C.J. McCollum,Lehigh,6-3,190,http://www.espn.com/nba/player/_/id/2490149/c.j.-mccollum,SG,3
534,2530780,Shabazz Napier,Connecticut,6-1,175,http://www.espn.com/nba/player/_/id/2530780/shabazz-napier,PG,6
535,2488653,Mason Plumlee,Duke,6-11,255,http://www.espn.com/nba/player/_/id/2488653/mason-plumlee,C,24
536,4064730,Tim Quarterman,LSU,6-6,190,http://www.espn.com/nba/player/_/id/4064730/tim-quarterman,SG,55
537,4239,Evan Turner,Ohio State,6-7,220,http://www.espn.com/nba/player/_/id/4239/evan-turner,SG,1
538,3078284,Noah Vonleh,Indiana,6-9,245,http://www.espn.com/nba/player/_/id/3078284/noah-vonleh,PF,21
539,2983551,Joel Bolomboy,Weber State,6-9,235,http://www.espn.com/nba/player/_/id/2983551/joel-bolomboy,PF,21
540,6429,Alec Burks,Colorado,6-6,214,http://www.espn.com/nba/player/_/id/6429/alec-burks,SG,10
541,2167,Boris Diaw, ,6-8,250,http://www.espn.com/nba/player/_/id/2167/boris-diaw,C,33
542,3102528,Dante Exum, ,6-6,190,http://www.espn.com/nba/player/_/id/3102528/dante-exum,PG,11
543,4257,Derrick Favors,Georgia Tech,6-10,265,http://www.espn.com/nba/player/_/id/4257/derrick-favors,PF,15
544,3032976,Rudy Gobert, ,7-1,245,http://www.espn.com/nba/player/_/id/3032976/rudy-gobert,C,27
545,4249,Gordon Hayward,Butler,6-8,226,http://www.espn.com/nba/player/_/id/4249/gordon-hayward,SF,20
546,3438,George Hill,IUPUI,6-3,188,http://www.espn.com/nba/player/_/id/3438/george-hill,PG,3
547,2581177,Rodney Hood,Duke,6-8,206,http://www.espn.com/nba/player/_/id/2581177/rodney-hood,SG,5
548,2968436,Joe Ingles, ,6-8,226,http://www.espn.com/nba/player/_/id/2968436/joe-ingles,SF,2
549,1007,Joe Johnson,Arkansas,6-7,240,http://www.espn.com/nba/player/_/id/1007/joe-johnson,SF,6
550,3136196,Trey Lyles,Kentucky,6-10,234,http://www.espn.com/nba/player/_/id/3136196/trey-lyles,PF,41
551,6454,Shelvin Mack,Butler,6-3,203,http://www.espn.com/nba/player/_/id/6454/shelvin-mack,PG,8
552,2968361,Raul Neto, ,6-1,179,http://www.espn.com/nba/player/_/id/2968361/raul-neto,PG,25
553,2333797,Jeff Withey,Kansas,7-0,231,http://www.espn.com/nba/player/_/id/2333797/jeff-withey,C,24
